id,event,path,lineno,caller_path,caller_lineno,owner_with_name,hierarchy
1,call,vendor/bundle/gems/railties-5.2.3/lib/rails.rb,39,(irb),5,Rails.application,0
2,return,vendor/bundle/gems/railties-5.2.3/lib/rails.rb,41,(irb),5,Rails.application,0
3,call,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,522,(irb),5,Rails::Engine#call,0
4,call,vendor/bundle/gems/railties-5.2.3/lib/rails/application.rb,607,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,523,Rails::Application#build_request,1
5,call,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,705,vendor/bundle/gems/railties-5.2.3/lib/rails/application.rb,608,Rails::Application#build_request,2
6,call,vendor/bundle/gems/railties-5.2.3/lib/rails/application.rb,247,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,706,Rails::Application#env_config,3
7,return,vendor/bundle/gems/railties-5.2.3/lib/rails/application.rb,275,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,706,Rails::Application#env_config,3
8,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,59,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,707,ActionDispatch::Request#initialize,3
9,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,40,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,60,ActionDispatch::Request#initialize,4
10,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/url.rb,186,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,42,ActionDispatch::Request#initialize,5
11,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/filter_parameters.rb,34,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/url.rb,187,ActionDispatch::Request#initialize,6
12,return,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/filter_parameters.rb,39,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/url.rb,187,ActionDispatch::Request#initialize,6
13,return,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/url.rb,190,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,42,ActionDispatch::Request#initialize,5
14,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,43,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,60,ActionDispatch::Request#initialize,4
15,return,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,67,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,707,ActionDispatch::Request#initialize,3
16,call,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,534,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,708,Rails::Engine#routes,3
17,return,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,538,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,708,Rails::Engine#routes,3
18,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,142,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,708,ActionDispatch::Request#routes=,3
19,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,68,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,143,Rack::Request::Env#set_header,4
20,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,70,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,143,Rack::Request::Env#set_header,4
21,return,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,144,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,708,ActionDispatch::Request#routes=,3
22,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,129,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,709,Rack::Request::Helpers#script_name,3
23,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,52,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,129,Rack::Request::Env#get_header,4
24,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,54,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,129,Rack::Request::Env#get_header,4
25,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,129,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,709,Rack::Request::Helpers#script_name,3
26,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,150,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,709,ActionDispatch::Request#engine_script_name=,3
27,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,138,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,151,ActionDispatch::Request#routes,4
28,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,52,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,139,Rack::Request::Env#get_header,5
29,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,54,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,139,Rack::Request::Env#get_header,5
30,return,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,140,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,151,ActionDispatch::Request#routes,4
31,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,68,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,151,Rack::Request::Env#set_header,4
32,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,70,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,151,Rack::Request::Env#set_header,4
33,return,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,152,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,709,ActionDispatch::Request#engine_script_name=,3
34,return,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,711,vendor/bundle/gems/railties-5.2.3/lib/rails/application.rb,608,Rails::Application#build_request,2
35,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,238,vendor/bundle/gems/railties-5.2.3/lib/rails/application.rb,609,ActionDispatch::Request#fullpath,2
36,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,407,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,239,ActionDispatch::Request#fullpath,3
37,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,136,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,408,Rack::Request::Helpers#query_string,4
38,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,52,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,136,Rack::Request::Env#get_header,5
39,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,54,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,136,Rack::Request::Env#get_header,5
40,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,136,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,408,Rack::Request::Helpers#query_string,4
41,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,403,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,408,Rack::Request::Helpers#path,4
42,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,129,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,404,Rack::Request::Helpers#script_name,5
43,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,52,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,129,Rack::Request::Env#get_header,6
44,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,54,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,129,Rack::Request::Env#get_header,6
45,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,129,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,404,Rack::Request::Helpers#script_name,5
46,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,132,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,404,Rack::Request::Helpers#path_info,5
47,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,52,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,132,Rack::Request::Env#get_header,6
48,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,54,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,132,Rack::Request::Env#get_header,6
49,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,132,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,404,Rack::Request::Helpers#path_info,5
50,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,405,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,408,Rack::Request::Helpers#path,4
51,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,409,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,239,ActionDispatch::Request#fullpath,3
52,return,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,240,vendor/bundle/gems/railties-5.2.3/lib/rails/application.rb,609,ActionDispatch::Request#fullpath,2
53,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,129,vendor/bundle/gems/railties-5.2.3/lib/rails/application.rb,610,Rack::Request::Helpers#script_name,2
54,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,52,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,129,Rack::Request::Env#get_header,3
55,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,54,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,129,Rack::Request::Env#get_header,3
56,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,129,vendor/bundle/gems/railties-5.2.3/lib/rails/application.rb,610,Rack::Request::Helpers#script_name,2
57,return,vendor/bundle/gems/railties-5.2.3/lib/rails/application.rb,612,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,523,Rails::Application#build_request,1
58,call,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,505,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,524,Rails::Engine#app,1
59,return,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,513,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,524,Rails::Engine#app,1
60,call,vendor/bundle/gems/rack-2.0.7/lib/rack/sendfile.rb,110,vendor/bundle/gems/railties-5.2.3/lib/rails/engine.rb,524,Rack::Sendfile#call,1
61,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,116,vendor/bundle/gems/rack-2.0.7/lib/rack/sendfile.rb,111,ActionDispatch::Static#call,2
62,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,16,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,117,Rack::Request#initialize,3
63,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,40,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,18,Rack::Request#initialize,4
64,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,43,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,18,Rack::Request#initialize,4
65,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,19,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,117,Rack::Request#initialize,3
66,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,162,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,119,Rack::Request::Helpers#get?,3
67,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,135,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,162,Rack::Request::Helpers#request_method,4
68,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,52,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,135,Rack::Request::Env#get_header,5
69,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,54,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,135,Rack::Request::Env#get_header,5
70,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,135,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,162,Rack::Request::Helpers#request_method,4
71,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,162,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,119,Rack::Request::Helpers#get?,3
72,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,132,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,120,Rack::Request::Helpers#path_info,3
73,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,52,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,132,Rack::Request::Env#get_header,4
74,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,54,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,132,Rack::Request::Env#get_header,4
75,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,132,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,120,Rack::Request::Helpers#path_info,3
76,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,30,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,121,ActionDispatch::FileHandler#match?,3
77,call,vendor/bundle/gems/rack-2.0.7/lib/rack/utils.rb,42,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,31,Rack::Utils.unescape_path,4
78,call,/Users/yhirano/.rbenv/versions/2.6.3/lib/ruby/2.6.0/uri/rfc2396_parser.rb,331,vendor/bundle/gems/rack-2.0.7/lib/rack/utils.rb,43,URI::RFC2396_Parser#unescape,5
79,return,/Users/yhirano/.rbenv/versions/2.6.3/lib/ruby/2.6.0/uri/rfc2396_parser.rb,335,vendor/bundle/gems/rack-2.0.7/lib/rack/utils.rb,43,URI::RFC2396_Parser#unescape,5
80,return,vendor/bundle/gems/rack-2.0.7/lib/rack/utils.rb,44,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,31,Rack::Utils.unescape_path,4
81,call,vendor/bundle/gems/rack-2.0.7/lib/rack/utils.rb,614,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,32,Rack::Utils.valid_path?,4
82,return,vendor/bundle/gems/rack-2.0.7/lib/rack/utils.rb,616,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,32,Rack::Utils.valid_path?,4
83,call,vendor/bundle/gems/rack-2.0.7/lib/rack/utils.rb,596,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,33,Rack::Utils.clean_path_info,4
84,return,vendor/bundle/gems/rack-2.0.7/lib/rack/utils.rb,609,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,33,Rack::Utils.clean_path_info,4
85,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,78,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,35,ActionDispatch::FileHandler#ext,4
86,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,115,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,79,ActionController::Base.default_static_extension,5
87,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,30,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,115,ActiveSupport::Configurable::ClassMethods.config,6
88,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,37,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,115,ActiveSupport::Configurable::ClassMethods.config,6
89,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,23,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,115,0x00007f817f491710#default_static_extension,6
90,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,23,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,115,0x00007f817f491710#default_static_extension,6
91,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,115,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,79,ActionController::Base.default_static_extension,5
92,return,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,80,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,35,ActionDispatch::FileHandler#ext,4
93,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,78,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,35,ActionDispatch::FileHandler#ext,4
94,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,115,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,79,ActionController::Base.default_static_extension,5
95,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,30,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,115,ActiveSupport::Configurable::ClassMethods.config,6
96,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,37,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,115,ActiveSupport::Configurable::ClassMethods.config,6
97,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,23,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,115,0x00007f817f491710#default_static_extension,6
98,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,23,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,115,0x00007f817f491710#default_static_extension,6
99,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/configurable.rb,115,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,79,ActionController::Base.default_static_extension,5
100,return,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,80,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,35,ActionDispatch::FileHandler#ext,4
101,return,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,48,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,121,ActionDispatch::FileHandler#match?,3
102,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/executor.rb,11,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/static.rb,127,ActionDispatch::Executor#call,3
103,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/execution_wrapper.rb,65,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/executor.rb,12,ActiveSupport::ExecutionWrapper.run!,4
104,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/execution_wrapper.rb,104,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/execution_wrapper.rb,66,ActiveSupport::ExecutionWrapper.active?,5
105,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/execution_wrapper.rb,106,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/execution_wrapper.rb,66,ActiveSupport::ExecutionWrapper.active?,5
106,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/execution_wrapper.rb,79,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/executor.rb,12,ActiveSupport::ExecutionWrapper.run!,4
107,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache/strategy/local_cache_middleware.rb,27,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/executor.rb,14,ActiveSupport::Cache::Strategy::LocalCache::Middleware#call,4
108,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache/strategy/local_cache.rb,39,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache/strategy/local_cache_middleware.rb,28,ActiveSupport::Cache::Strategy::LocalCache::LocalStore#initialize,5
109,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache.rb,183,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache/strategy/local_cache.rb,40,ActiveSupport::Cache::Strategy::LocalCache::LocalStore#initialize,6
110,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache.rb,185,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache/strategy/local_cache.rb,40,ActiveSupport::Cache::Strategy::LocalCache::LocalStore#initialize,6
111,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache/strategy/local_cache.rb,42,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache/strategy/local_cache_middleware.rb,28,ActiveSupport::Cache::Strategy::LocalCache::LocalStore#initialize,5
112,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache/strategy/local_cache.rb,32,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache/strategy/local_cache_middleware.rb,28,ActiveSupport::Cache::Strategy::LocalCache::LocalCacheRegistry.set_cache_for,5
113,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/per_thread_registry.rb,46,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache/strategy/local_cache.rb,32,ActiveSupport::PerThreadRegistry.instance,6
114,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/per_thread_registry.rb,48,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache/strategy/local_cache.rb,32,ActiveSupport::PerThreadRegistry.instance,6
115,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache/strategy/local_cache.rb,28,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache/strategy/local_cache.rb,32,ActiveSupport::Cache::Strategy::LocalCache::LocalCacheRegistry#set_cache_for,6
116,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache/strategy/local_cache.rb,30,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache/strategy/local_cache.rb,32,ActiveSupport::Cache::Strategy::LocalCache::LocalCacheRegistry#set_cache_for,6
117,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache/strategy/local_cache.rb,32,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache/strategy/local_cache_middleware.rb,28,ActiveSupport::Cache::Strategy::LocalCache::LocalCacheRegistry.set_cache_for,5
118,call,vendor/bundle/gems/rack-2.0.7/lib/rack/runtime.rb,20,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/cache/strategy/local_cache_middleware.rb,29,Rack::Runtime#call,5
119,call,vendor/bundle/gems/rack-2.0.7/lib/rack/utils.rb,81,vendor/bundle/gems/rack-2.0.7/lib/rack/runtime.rb,21,Rack::Utils.clock_time,6
120,return,vendor/bundle/gems/rack-2.0.7/lib/rack/utils.rb,83,vendor/bundle/gems/rack-2.0.7/lib/rack/runtime.rb,21,Rack::Utils.clock_time,6
121,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/request_id.rb,24,vendor/bundle/gems/rack-2.0.7/lib/rack/runtime.rb,22,ActionDispatch::RequestId#call,6
122,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,59,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/request_id.rb,25,ActionDispatch::Request#initialize,7
123,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,40,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,60,ActionDispatch::Request#initialize,8
124,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/url.rb,186,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,42,ActionDispatch::Request#initialize,9
125,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/filter_parameters.rb,34,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/url.rb,187,ActionDispatch::Request#initialize,10
126,return,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/filter_parameters.rb,39,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/url.rb,187,ActionDispatch::Request#initialize,10
127,return,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/url.rb,190,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,42,ActionDispatch::Request#initialize,9
128,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,43,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,60,ActionDispatch::Request#initialize,8
129,return,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,67,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/request_id.rb,25,ActionDispatch::Request#initialize,7
130,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,49,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/request_id.rb,26,ActionDispatch::Request#x_request_id,7
131,call,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,52,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,50,Rack::Request::Env#get_header,8
132,return,vendor/bundle/gems/rack-2.0.7/lib/rack/request.rb,54,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,50,Rack::Request::Env#get_header,8
133,return,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/http/request.rb,51,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/request_id.rb,26,ActionDispatch::Request#x_request_id,7
134,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/request_id.rb,31,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/request_id.rb,26,ActionDispatch::RequestId#make_request_id,7
135,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/core_ext/object/blank.rb,46,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/request_id.rb,32,Object#presence,8
136,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/core_ext/object/blank.rb,26,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/core_ext/object/blank.rb,47,Object#present?,9
137,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/core_ext/object/blank.rb,57,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/core_ext/object/blank.rb,27,NilClass#blank?,10
138,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/core_ext/object/blank.rb,59,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/core_ext/object/blank.rb,27,NilClass#blank?,10
139,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/core_ext/object/blank.rb,28,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/core_ext/object/blank.rb,47,Object#present?,9
140,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/core_ext/object/blank.rb,48,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/request_id.rb,32,Object#presence,8
141,call,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/request_id.rb,39,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/request_id.rb,35,ActionDispatch::RequestId#internal_request_id,8
142,call,/Users/yhirano/.rbenv/versions/2.6.3/lib/ruby/2.6.0/securerandom.rb,233,vendor/bundle/gems/actionpack-5.2.3/lib/action_dispatch/middleware/request_id.rb,40,Random::Formatter.uuid,9
